utt_id,maya,spk_id,filename
spk_020_utt_0029,ma teen tene dios buka'aj tiempo ts'a'abaken te'ela ma tin páajt in p'atik ba'axe ko'oten,spk_020,02_Liboria_May_29
spk_020_utt_0030,kulen a wil ba'ax ken in meentej pero ken u ya'al le beyo t'íin ku bin bin le chan ba'alo ku ka'antal ts'o'okole ku ka suut ku ka'antal ku ka suut,spk_020,02_Liboria_May_30
spk_020_utt_0031,je'elo ti ch'uya'an bini ka tu ka konseguirt le xnuk kojo ka p'áatak u kanant le chan ba'ax tu'ux yaano,spk_020,02_Liboria_May_31
spk_020_utt_0032,le ka bin jóok chan t'u'ul túun bine ay dios bin tu meentaj k'uchul túun bin ti jump'éel jaltun bin beya,spk_020,02_Liboria_May_32
spk_020_utt_0033,ti jump'éel nojoch jaltun ka bin na'ak u yáalkab u chan konejoil bin te bey tu k'ab le che'o ti bin chéen noka'ani óotsil xnuk koje ka bin taale ku ya'alik bine  dios mío u'ujen  ki bin,spk_020,02_Liboria_May_33
spk_020_utt_0034,ka bin tu xóon yuk le ja'o ku yilik bine tia'an u foto le chan t'u'ul te ich le ja'o pero ma tumen wa te ich le ja yaano bey leti'o ka'anal yaan ajan le u foto beya,spk_020,02_Liboria_May_34
spk_020_utt_0035,chika'an ich le ja'o aja ku ya'alik bine  yaan in láaj uk'ik le ja'a ka in jaantej bejla'e mina'an salvakión ti  ki bin júup u yuk bin le ja'o ku yu'ubike ts'u na'ajtale ku ka túubik,spk_020,02_Liboria_May_35
spk_020_utt_0036,ma chéen le bin ku ki meentik óotsile ka bin ki wáak u chan nak'e ka jkíim óotsil xnuk koj,spk_020,02_Liboria_May_36
spk_020_utt_0037,le bin le t'u'ulo ti noka'ani ba'ax kun kíinsik leti'e ka'anal yaan  tu k'ab che aja,spk_020,02_Liboria_May_37
spk_020_utt_0038,óotsil bine bey túun bin ki xu'ulik ti óotsilo jaaj beyo,spk_020,02_Liboria_May_38
spk_021_utt_0001,le wa a k'áat ka in tsikbalt teech maaya leti'e le ba'ax úuch ti le k nuukilo'obo lela le ka júuch ti le k nuukilo'obo úuche jach táaj yaan ja'asajáóol,spk_021,03_Eligio_Uicab_Jatswooj_1
spk_021_utt_0002,ja'asajáóol je'elo ku jook'olo'ob k'áaxo yaan u k'aaba jump'éel u k'aaba'e báalam koj báalam koj,spk_021,03_Eligio_Uicab_Jatswooj_2
spk_021_utt_0003,ku báalantikuba'ob tu paach le che xano utia'al a k'áatale ku jáats'k'atikeche uti'al a k'áatale ku jáats'k'a'btikech uti'al u bis u bak'el ti u mejenil u mejenil,spk_021,03_Eligio_Uicab_Jatswooj_3
spk_021_utt_0004,je'elo le túun le óotsil máako'obo leti'obe komo mina'an rifle ti'obe chéen yéetel yúuntun yúuntun yéetel lansa,spk_021,03_Eligio_Uicab_Jatswooj_4
spk_021_utt_0005,yúuntun le yúuntune le ku pi'ik'tiko'obe ku tsa'ayal ti'e ku kíinsiko'ob pero le túun le ba'alche'o ku ta'akikubáaj,spk_021,03_Eligio_Uicab_Jatswooj_5
spk_021_utt_0006,ka k'áatal tu tséele ma ta wilik ma ta wilik pero le je'elo jach táaj chéen bey traikioneroe p'áat ku k'aatik u ku náaysik u yóol máak ku náaysik u yóol máake le uti'al túun a máane komo yaan u mejenilo'obe ken u,spk_021,03_Eligio_Uicab_Jatswooj_6
spk_021_utt_0007,jáampaytech beya le a bak'elo ku ch'a'ik le ken u lúubsecho ku kíinsikech,spk_021,03_Eligio_Uicab_Jatswooj_7
spk_021_utt_0008,le túun le ken un kíinsech beyo leti'e u na'atike leti'e a táamanil yéetel a puksi'ik'alo ku ch'a'ike ku bisik ku bisik bey le u janalo'ob leti'obo,spk_021,03_Eligio_Uicab_Jatswooj_8
spk_021_utt_0009,ka túun tu ya'alaj le nukuch máako'obo lela ma chéen ku meento'obi  ki  yaan uláak  ki  yaan uláak leti túune ku máan bey ku kulampaachil beya ku bin beyo ma ta na'atike tu'ux binij,spk_021,03_Eligio_Uicab_Jatswooj_9
spk_021_utt_0010,leti túun lelo u k'aaba le jats'wo'oj jats'wo'ojo'obo a wojel wáaj ba'axten jats'wo'ojo'obo yaan u jáats'k'a'btikech beya yaan u jáats'k'a'btikech uti'al u p'uchikech,spk_021,03_Eligio_Uicab_Jatswooj_10
spk_021_utt_0011,je'elo túun le jats'wo'ojo beyo leti'obe ku yaantalo'obe puro tu paach che,spk_021,03_Eligio_Uicab_Jatswooj_11
spk_021_utt_0012,komo le úucho nukuch k'áaxo'ob ti ku baláantikuba'obi je'elo le túun ka tu ya'alajo'ob le máako'oba  ko'ox much'kabáaj  ki,spk_021,03_Eligio_Uicab_Jatswooj_12
spk_021_utt_0013,ko'ox much'kabáaj ka páatak il le ba'ax ken k meent ti le ba'alche'o tumen ya'ab éet láak'alo'obe ts'u kíinsa'alo'ob ka túun tu ya'alaje leti le uláak juntúulo ki  p'atej  ki  p'atej  ki,spk_021,03_Eligio_Uicab_Jatswooj_13
spk_021_utt_0014,ma téen jáan beet mixba'al pa'atik ilike tu'ux yaan u sajkabo'ob u sajkabo'ob le túun le sajkabo tu'ux u yokolo'ob wenel yéetel u mejenilo'ob,spk_021,03_Eligio_Uicab_Jatswooj_14
spk_021_utt_0015,wa ken u kaxto'ob le u bak'el máake ti ku bisa'ali ti ku bisa'ali ken okokech te tu sajkabo'obo yaan u baakel máaki,spk_021,03_Eligio_Uicab_Jatswooj_15
spk_021_utt_0016,yaan u baak u baakel te'elo u baakelo'ob te'ela u baakelo'ob beya láaj tia'ani,spk_021,03_Eligio_Uicab_Jatswooj_16
spk_021_utt_0017,pues chéen le ku meentiko'ob túune ka tu yojelto'obe de ke le ba'alo'obo tu ya'abtal le jats'wojo'obo tu ya'abtal le jats'wojo'obo,spk_021,03_Eligio_Uicab_Jatswooj_17
spk_021_utt_0018,tu ya'abtalo'ob ka tu ya'alajo'obe  wa k p'atik le ba'ala je k ch'éejele ku ya'alik  ken ch'éejeko'on beyo bíinij  ki  bíin ken ya'abtal  ki,spk_021,03_Eligio_Uicab_Jatswooj_18
spk_021_utt_0019,je'el túun ku bin u ch'a'ob u paach le jats'wo'ojo ku yokol p'úujbile,spk_021,03_Eligio_Uicab_Jatswooj_19
spk_021_utt_0020,le ken u yu'ub tu p'úujul beyo ku yu'ubik bey tu taal le áawato leti'e ku ch'enxikintike  ba'axten ba'axten ku yáawata'al,spk_021,03_Eligio_Uicab_Jatswooj_20
spk_021_utt_0021,es ke leti'e ba'axten ku yáawata'ale uti'al u jo'osa'al tu'ux yaan uláak máako'ob leti'e le ku ch'úuko'obo ch'úuk ch'úuk tu ch'úuktiko'obe ba'ax kun taal,spk_021,03_Eligio_Uicab_Jatswooj_21
spk_021_utt_0022,lelo ku takikubáaj ku báalantikubáaj le ba'alche'o pero leti'e ma chéen ku jáan pulubáaje ma yaan u cha'ik a náats'al tu'ux yaan yaan u,spk_021,03_Eligio_Uicab_Jatswooj_22
spk_021_utt_0023,cha'ik a náats'al tu'ux yaan le ken taak u don ma'alob ken u jáats'k'abtech beya leten a'ala'abe jats'wo'oj,spk_021,03_Eligio_Uicab_Jatswooj_23
spk_021_utt_0024,jats'wo'oj je'elo le túune beyo yaan túune leti'e jump'éel máak jach joven beyo jach paalil tu ka'aje ka tu ya'alaje  p'at tin k'ab  ki  p'at tin k'ab teen kin in na'atinbáaj yéetel  ki,spk_021,03_Eligio_Uicab_Jatswooj_24
spk_021_utt_0025,ba'ax teech kan a na'atabáaj si le ba'axo ma le ka tuklike leti'e yaanal ba'ax ku tuklik leti'e tu tuklike u kíinsikech,spk_021,03_Eligio_Uicab_Jatswooj_25
spk_021_utt_0026,leti'e le ken u kíinseche u yojel ba'axten u yojel ba'axten je'elo le ka tu ya'alaj le máak beya  p'ate'ex teen teen kin in na'atinbáaj yéetel,spk_021,03_Eligio_Uicab_Jatswooj_26
spk_021_utt_0027,pero leti le k'iino'obo tu bin u ya'abtal tu bin u avansare pero mientras leti'obe tu bin u ch'e'ejelo'ob ikil u kíinsa'alo'ob,spk_021,03_Eligio_Uicab_Jatswooj_27
spk_021_utt_0028,pues jump'éel u k'iinal túune ka tu ya'alajo'obe  le ba'ala  ki  wa k p'atik lela,spk_021,03_Eligio_Uicab_Jatswooj_28
spk_021_utt_0029,tia'an ken ts'o'oke ich ik najil ts'o'ok u yokol le jats'wo'ojo'obo  ki  le ken okok ich naje bíin tuláakale wa paalal yaan u láaj ch'ejik,spk_021,03_Eligio_Uicab_Jatswooj_29
spk_021_utt_0030,ka tu ya'alajo'obe  bejla'e ma  ki  bejla'e ma táan  ki  bejla'e ko'ox wa'akúuntik juntúul máake uti'al,spk_021,03_Eligio_Uicab_Jatswooj_30
spk_021_utt_0031,wa tu taale ka u yawato'on  ki  wa tu taale ka u yawato'one de ke ts'u taal leti le jats'wo'ojo le ba'axo yaan u na'at xan,spk_021,03_Eligio_Uicab_Jatswooj_31
spk_021_utt_0032,yaan u na'ate tumen leti'e bey a wóole leti'e jach náayal u yóol pero leti'e ma tu náayal u yóol leti'e maantats'e beyo,spk_021,03_Eligio_Uicab_Jatswooj_32
spk_021_utt_0033,tu ch'enxiki'intik tu ch'enxiki'intik u yu'ub ba'ax péeko'ob wa awate u yojelo'ob ba'axij,spk_021,03_Eligio_Uicab_Jatswooj_33
spk_021_utt_0034,pues jump'éel túun u k'iinale ka tu ya'alaje leti le máako'obo  pues lela k ojel ba'ax ken k beetej  ki,spk_021,03_Eligio_Uicab_Jatswooj_34
spk_021_utt_0035,ko'ox ts'aik u léechil u léechil le léech kun u beeto'obo ku ts'aiko'ob u yich le suumo ku ts'aiko'ob te tu beelo,spk_021,03_Eligio_Uicab_Jatswooj_35
spk_021_utt_0036,ka tu ts'ajo'ob te tu beel le tu taalo ti ku júupuli ti ku júupuli je'ex u léechta'al juuje,spk_021,03_Eligio_Uicab_Jatswooj_36
spk_021_utt_0037,beyo je'elo ka taal túun leti le ba'al beyo letie ma u yojel wa ts'aba'an u léechil ma u yojeli u taal beyo tu su'usu'utik u yich tu jawik u yich,spk_021,03_Eligio_Uicab_Jatswooj_37
spk_021_utt_0038,ku jajay ch'e'enejtik tu yáanal k'áaxe pues chéen ikil u jajay ch'e'enejtike ma tu yilaje ka léech ti le suum ti beya ja pero je túun ku p'uchikubáaj,spk_021,03_Eligio_Uicab_Jatswooj_38
spk_021_utt_0039,lela ka jila'ab túun bey tu p'uchikubáaj ka ok tatajats'bil le ka tataj jats'ta'abo leti'e tu p'uchikubáaj,spk_021,03_Eligio_Uicab_Jatswooj_39
spk_021_utt_0040,pero ba'ax túune le máako'obo en ves bakáan u k'axiko'ob ma'alo'ob le suum ikil u p'uchikubaj ka jwáach le suumo bin yéetel le u suumilo,spk_021,03_Eligio_Uicab_Jatswooj_40
spk_021_utt_0041,binij binij ka tu ya'alaje  le ba'al je'ela  ki  ti te'ex bini ma ta k'axe'ex u suumilo le je'exe léechpajik ka'acho ti naj u p'áatali pero le tu'ux,spk_021,03_Eligio_Uicab_Jatswooj_41
spk_021_utt_0042,le tu'ux k'axa'an beya leti'e le jwáach je'ela le yaan te'ela jaaj léechpaja'an pero le jela'an le jwáach'e yéet binak u suumil,spk_021,03_Eligio_Uicab_Jatswooj_42
spk_021_utt_0043,pues bey ts'o'oko leti le jats'wo'ojo binij ts'a'ab sajkil ti'e bejla'e ma tu jach e'esikubáaj,spk_021,03_Eligio_Uicab_Jatswooj_43
spk_021_utt_0044,a wojel ba'axten ma tu ye'esikubáaj tumen leti'e tu tsikbaltaj ba'ax úuchij tu tsikbaltaj ba'ax úuch ti le jáats'wo'ojo,spk_021,03_Eligio_Uicab_Jatswooj_44
spk_021_utt_0045,bik xi'ik úuchul te'ex xan beyo anak a na'ate'ex tene mina'an in na'ate ka tin lech in kaal ti le léecho  ki ti léech leti le ku beeta'al u yich le suumo uti'al u léechta'al máak,spk_021,03_Eligio_Uicab_Jatswooj_45
spk_021_utt_0046,pues leti túun le je'elo le ba'al je'elo jach sajbe'entsil sajbe'entsile tumen leti'e ma a wojel tu'ux yaani ma a wojel tumen leti'e u ta'akmubáaj tu paach che'e leti'e le ken taakeche,spk_021,03_Eligio_Uicab_Jatswooj_46
spk_021_utt_0047,ta juun ka bin a k'ubabáaj u yiknale tumen ma ta wilik pues le ka jmáanen sáame le ba'al je'elo leyli'e u ch'éenxiki'intik ba'ax kun úuchule,spk_021,03_Eligio_Uicab_Jatswooj_47
spk_022_utt_0001,bix túun u k'aaba le tsikbala nojoch máak juan t'ot'lin u káajal u tsikbalta'ale beya,spk_022,04_Alfonso_Tamay_1
spk_022_utt_0002,yaan túun bin úuche jump'éel xi'ipal jach ya'ab u máan chéen tu ts'u k'áax ku máan jump'éel u k'iinile táan u bin tu bin tu bin ka sa'ate chéen ichil u ts'u le k'áaxo'obo,spk_022,04_Alfonso_Tamay_2
spk_022_utt_0003,ka jo'op u p'áatal leti'e aaj ku p'áatal leti beyo sajak sajakkúunta'an ku sajakkúunta'al ka t'a'anij ku ya'ala'al ti'e  ba'an ucha'an teech chan paal  aan ma ba'an ucha'an teni tene saatalen,spk_022,04_Alfonso_Tamay_3
spk_022_utt_0004,tu'ux a taal  ti in taal ti jump'éel chan naajil pero ma in wojel tu'ux p'aatali  a k'áat kin jo'osech tu yóok bej  in k'áat ka jo'osen te yóok bej,spk_022,04_Alfonso_Tamay_4
spk_022_utt_0005,ma'alob muts a wich chéen ba'ale yaan a ejéentike ba'ax ken in wa'al teech  ba'ax túun ken a wa'al teen ba'ax ken a wa'al tene,spk_022,04_Alfonso_Tamay_5
spk_022_utt_0006,kin meentik  ma mixba'al ken a meentej chéen ba'ax in k'áate ka a jach u'uy ba'ax ken in wa'al teech tuláakal le ba'ax ken in ts'a techa uti'al a máanbal mixbik'in bíin sa'atakech,spk_022,04_Alfonso_Tamay_6
spk_022_utt_0007,in ka'aj in ts'a teech jump'éel chan kuuch y le ken a kaxante ti ken a ts'a ba'al uti'al a jaantej,spk_022,04_Alfonso_Tamay_7
spk_022_utt_0008,pues ma'alob jin akeptartike ka ma'ache ka ts'a'ab jump'éel chan ba'as tu paach ts'a'ab le chan ba'as tu paacho ka jo'op u bin,spk_022,04_Alfonso_Tamay_8
spk_022_utt_0009,chéen tu bine ka tu yilaje u yook jach ma'alob bo'obo'os láaj suunaj kúulpachil ti ku ya'alike  ba'anten úuch teen le ba'al beya ma ba'axten úuch teni aaj in wojel uti'al min kaxanta'al,spk_022,04_Alfonso_Tamay_9
spk_022_utt_0010,ka jo'op u máan beyo suunaj u yooko'ob paachil p'áat u xka túun tuunkuyo táanil ti ku yu'ubike wi'ij táan túun u bine ka tu yilaj jump'éel chan kéej,spk_022,04_Alfonso_Tamay_10
spk_022_utt_0011,ka tu ya'alaje  chan ba'alche yaan in jaantikech tene wi'ijen uk'ajen a k'i'ik'el le ken in wuk'ej a bak'el le ken in jaante kin na'ajtal,spk_022,04_Alfonso_Tamay_11
spk_022_utt_0012,ka jo'op u máan ka tu mach le chan kéejo tu chuke ka tu wak u paach yaan u muuk nuxib ka'anal baakel p'áatik leti chan xi'ipal sa'ato,spk_022,04_Alfonso_Tamay_12
spk_022_utt_0013,tu mache tu ki'insaje tu ts'aj tu chan baul le baulo leti le ku ya'ala'al ba'as ti ba'as ti jump'éel maleta bix uláak ku ya'ala'al ti beyo ajan ich español lelo ka páatak a na'atik ts'o'okole ka wutskíintike'ex ma'alob le chan tsikbala,spk_022,04_Alfonso_Tamay_13
spk_022_utt_0014,bien táan u bin tu bin tu bin ka tu yóotaj kutal mare ku yilike ma tu páajtal u kutal totojkil u yook y chowakchaj u k'abo'ob,spk_022,04_Alfonso_Tamay_14
spk_022_utt_0015,ku ya'alike  ba'an úuch teen ba'an ba'ax úuch teen ma'alob le ba'ax tin akeptarte ts'ab teen pero tene kuxa'anen siempre kin wu'uyik,spk_022,04_Alfonso_Tamay_15
spk_022_utt_0016,ka jo'op u bin tu bin ku ka'anale ku tak'tal ti che ma tu yutstal u wúuts'ul u paach ma tu yutstal u wúuts'ul u yooko'ob ka kulak,spk_022,04_Alfonso_Tamay_16
spk_022_utt_0017,ku yáak'alal ku tak'tal ti che bey u p'áatal yéetel u xanabo ku yu'ubik wi'ijile ku jo'osik u chan janal tu chan ba'as tu jaantik tu yuk'ik,spk_022,04_Alfonso_Tamay_17
spk_022_utt_0018,k'i'ik le bey ts'a'ab ti leti'o ku sáastale tu bin tu bin tu bin pero chéen ti lelo ka ila'abij tumen uláak máako'ob ku ya'ala'al le máako'oba  máax túun le chan ba'ax je'ela,spk_022,04_Alfonso_Tamay_18
spk_022_utt_0019,aan lela in k'ajóol in k'ajóol leti le chan xi'ipal saatale pero komo chowaktak u yooko'obe le káan xi'ike tu bin ma ta chukik,spk_022,04_Alfonso_Tamay_19
spk_022_utt_0020,ku ts'aik tu ts'aj jump'éel pirinsuut ti buka'aj lugare ku sa'atal teche ta máan a kaxantej a wil tu'ux bin u xíimbal pero ka wilik u tuunkuye táanil bey ku bina teche ka suut paachil,spk_022,04_Alfonso_Tamay_20
spk_022_utt_0021,tumen ta wilik u bin leti'e ma je'ex k máan to'ono pues to'one k bine yéetel k ooko'ob táan pero leti'e wa ku t'u'uta'al u paache paache mixbik'in kaxanta'abij tumen kúulpaach p'áatik u yook,spk_022,04_Alfonso_Tamay_21
spk_022_utt_0022,p'áatij sa'atij sa'atij sa'atij ka túun k'uchpaj ti jump'éel u jáa'bisáalke,spk_022,04_Alfonso_Tamay_22
spk_022_utt_0023,ka jo'op u tuklik  bix kin suut tene in k'áat in wil in yuum in na in láak'o'ob,spk_022,04_Alfonso_Tamay_23
spk_022_utt_0024,bíin kin suut leti'e tu bine leti'e chéen tu ts'u k'áax tu ts'u k'áax tu ts'u k'áax bine ba'alo'ob ku chukik u jaantej chéen ka u'uya'abe chuup túun u ba'as,spk_022,04_Alfonso_Tamay_24
spk_022_utt_0025,ka u'uya'abe tu máan leti'e tu máan taan taan taan taan taan taan taan bey tu yúuchul paaxe,spk_022,04_Alfonso_Tamay_25
spk_022_utt_0026,leti ku taal yéetel le u ba'as u kuchmo le ku taal u k'olon ku ya'ala'al  máan ku taal ba'an ku taalo  u ba'alche'il k'áax u ba'alche'il k'áax tuláakal máak ku ta'akikubáaj ti tumen ts'u yojéelta'ale de ke leti'e u k'aasil ba'al beyo,spk_022,04_Alfonso_Tamay_26
spk_022_utt_0027,ka jo'op u máan óotsil jwaan tu máan óotsil jwaan ti lelo ka k'uch ti jump'éel kaaj,spk_022,04_Alfonso_Tamay_27
spk_022_utt_0028,tu k'uchul te kaajo ku yila'al jwaan ku yáalkab le máako'ob ti'o mixmáak ku p'áatal ti naj tuláakal ku púuts'ulo'ob ku yáalkabo'ob,spk_022,04_Alfonso_Tamay_28
spk_022_utt_0029,bix túun kin p'áatal teen yéetel máax kin p'áatal ka tu tuklaj jwaane  ts'o'ok in kuxtalil yaan in suut tu'ux luk'en mixmáak u k'áaten,spk_022,04_Alfonso_Tamay_29
spk_022_utt_0030,láaj sajak le máako'ob ti'o jwaan t'ot'lin ka suunajij suunaj k'áax,spk_022,04_Alfonso_Tamay_30
spk_022_utt_0031,ti sa'at u kuxtali bey ts'o'okik u chan kuentoile jwaan t'ot'lin,spk_022,04_Alfonso_Tamay_31
spk_022_utt_0032,juum kux túun le tsikbal le síimsimitoo jela'an  le síimsimitoo u jela'anil leti'e u wáayil ti síisis tunich es el duende,spk_022,04_Alfonso_Tamay_32
spk_022_utt_0033,del hielo,spk_022,04_Alfonso_Tamay_33
spk_022_utt_0034,jáan ki tsikbalt to'on  ma ma maas in wojel lelo ma maas in wojeli ba'ax kin wojel xane leti le wáay wakaxo ka in tsikbalt te'ex le wáay wakaxa,spk_022,04_Alfonso_Tamay_34
spk_022_utt_0035,lela u tsikbalta'al u tsikbalil don benito tsul chable núunk'ini'il le máaka,spk_022,04_Alfonso_Tamay_35
spk_022_utt_0036,yaan túun ej jump'éel wáay wakax ku jóok'ol pues kan u ya'ala'al chúumuk áak'abile ku jóok'ol bej le máako'ob ku taalo'ob tu bino'ob meyajo ku yáakab'sik,spk_022,04_Alfonso_Tamay_36
spk_022_utt_0037,ku yáakab'sik chéen uts tu t'aane u meentik ya'abach ba'alo'ob ti uláak máak ka tsikbalta'ab ti don benito,spk_022,04_Alfonso_Tamay_37
spk_022_utt_0038,don benito che'eje ka tu ya'alaj  wa jaaj jach yaan le ba'ax ku ya'ala'alo tene bejla ken in bin in chuke,spk_022,04_Alfonso_Tamay_38
spk_022_utt_0039,ka tu kaxantaj aak'o'ob ka tu jit'láantaj ts'u jit'ik tuláakale ka tu ki meentaj jump'éel u suumil,spk_022,04_Alfonso_Tamay_39
spk_022_utt_0040,ka na'ak yóok'ol u balak'che tu ts'aj u tsíimin ka jo'op u bin u jíita'al,spk_022,04_Alfonso_Tamay_40
spk_022_utt_0041,tu k'uchaj ti jump'éel u toojil beje ka tu yilaje yaan jun nuxib wakaxi pero tu chan pa'as,spk_022,04_Alfonso_Tamay_41
spk_022_utt_0042,tu chan pa'as  jay chan wakax teech wáaj ku ya'ala'al ka wáaka'sik máaka,spk_022,04_Alfonso_Tamay_42
spk_022_utt_0043,ka jo'op u bin le chan tsíimino óoli sajak le chan tsíimino ka tu yil u taal le wakaxo ku tséelch'intubáaj je túun ku bino'obo tu bin tu bin chéen jaajil u yáalkab le wakaxo tsaayal tu paacha,spk_022,04_Alfonso_Tamay_43
spk_022_utt_0044,don benito tu mache ka tu léej le wakaxo ts'u léejik le wakaxo ka tu ya'alaj  bejle le suuma ma ten a tep'ej tumen xta'aka'anil bey u k'aaba le aak'o xta'aka'anil  teech wey ka p'áatale,spk_022,04_Alfonso_Tamay_44
spk_022_utt_0045,ka tu láank'axt u suumil le xta'aka'an te karreterao tu bin u jiri'ixtik le wakaxe ts'o'okij tu taalbil u sáastal,spk_022,04_Alfonso_Tamay_45
spk_022_utt_0046,ichil u taal u sáastale ka jo'op u yok'ol le wakaxo ka jo'op u yok'ol le wakaxo  máaxechi,spk_022,04_Alfonso_Tamay_46
spk_022_utt_0047,jach nojoch don benito in k'ajóolech  ku ya'al ku t'aan le wakaxo  máaxech túun techi  tene xhildaen  teech xhilda bíin ta suutilabáaj beyo,spk_022,04_Alfonso_Tamay_47
spk_022_utt_0048,chéen uts tin t'aan in jóok'ol báaxal yéetel le máako'obo  uti'al kin jach il wa jaaj teche sutabáaj máakil  ma'alob,spk_022,04_Alfonso_Tamay_48
spk_022_utt_0049,ka wa'ach le suumo ka ma'achij wirin suunajij nueve u bolantin tu ch'ikaj al revesil ka tu wa'akuntubáaj jump'éel xch'úupal chaknuul ti u mas ja'atsilo xnúuk'ni'ilo leti'o bin,spk_022,04_Alfonso_Tamay_49
spk_022_utt_0050,ba'an a k'áat kin meentej xch'úupal ya'ab ba'ax ka meentik ya'ab paalalo'ob ts'a kachik u k'abo'ob tu lúubsa'al tumen u tsíimino'ob,spk_022,04_Alfonso_Tamay_50
spk_022_utt_0051,don benito je'el ba'alak úuch a k'áat a meente meent teen pero ma a'alik ma takik in jo'ol ti le máako'obo ju kíinsiken le máako'obo  ma ta kíinsbil,spk_022,04_Alfonso_Tamay_51
spk_022_utt_0052,ko'ox bisa'ab te kaajo ka ch'úuyk'axta'ab chúumuk k'íiwik chaknuul ka a'ala'abe  je le wáay wakaxo lej jump'éel xch'úupal de kinke años,spk_022,04_Alfonso_Tamay_52
spk_022_utt_0053,bix a wilik  aaj pues yaan k tóokik tóokbil tóokbil tóokbil je túun ku taasa'al si'obo che'ob ka tu ts'a'abal tu yiknal don benitoe chéen tu yilik ba'ax ku yúuchul,spk_022,04_Alfonso_Tamay_53
spk_022_utt_0054,ts'o'ok u ts'a'apal le si'o tu t'a'abale ka náats'e ka tu ya'alaje  ba'anten ken a tóoke'ex le máaka,spk_022,04_Alfonso_Tamay_54
spk_022_utt_0055,te'ela mixmáak ku tóoka'al u kastigoe ma kastigoi u si'ipile yaan u li'isa'al ti,spk_022,04_Alfonso_Tamay_55
spk_022_utt_0056,xch'úupal a si'ipile leti le máako'ob ken u ts'a'ob techa juntartaba'ex je le aak in meentma,spk_022,04_Alfonso_Tamay_56
spk_022_utt_0057,ka'aka'apuul jaats ken a ts'aex ti hilda ti buka'aj máake je'ex u máane ka'aka'apuul u ts'a'abal ti tu orden don benito si ya'ab ba'ax u meentmaj ti le máako'obo,spk_022,04_Alfonso_Tamay_57
spk_022_utt_0058,ts'o'ok u sen ja'ats'ale ka ma'ache ka a'alab ti'e  láaj si'ipil ts'u li'isa'al teech pero ma suut a meentej ka suut a meente uláak ba'al ken u ts'áabil teech,spk_022,04_Alfonso_Tamay_58
spk_022_utt_0059,sóolch'intubáaj tu k'áataj jump'éel si'ipil ti le máako'obo,spk_022,04_Alfonso_Tamay_59
spk_022_utt_0060,ka tu ya'alaje  tene ts'o'ok a ts'aike'ex teen ba'ax in k'áatij pero ma chéen in wóolili in meenti in k'áat báaxal ta wéetele'ex ka p'áat túun beyo,spk_022,04_Alfonso_Tamay_60
spk_022_utt_0061,xhilda le ku méentik u wáay wakaxil bey túun u ts'o'okol le chan tsikbala u chakil u u chakilil p'áate beyo wa a k'áat kin jáan k'ay teche jump'éel chan,spk_022,04_Alfonso_Tamay_61
spk_022_utt_0062,úuchben k'aay tin kanaj ujum chan chan k'éek'en je ku chan taal a wu'uya ku ya'alik túun bey le chan kankiona,spk_022,04_Alfonso_Tamay_62
spk_022_utt_0063,chan k'éek'en yaan teech ta wotoch juntúul chan k'éek'en ku jaantik ixi'im bey ku yuk'ik ja tumen chan polok,spk_022,04_Alfonso_Tamay_63
spk_022_utt_0064,wa uk'aj chan xíimbal ku jo'op'ol yok'ol kin chalk'al ku suut kaxtik teen báaxal,spk_022,04_Alfonso_Tamay_64
spk_022_utt_0065,bey jump'éel chan paal sen ki'imak u yóol ku máan u yáalkab,spk_022,04_Alfonso_Tamay_65
spk_022_utt_0066,yéetel u p'iite u pool chan k'éek'en,spk_022,04_Alfonso_Tamay_66
